userId,startedAt,endedAt,sessionStartLat,sessionStartLong
ivjnTkuENDfqYC2gr4kgdHpcEPIFAlPDPjqUUyPlX94=,2019-05-01 19:21:06.195 UTC,2019-05-01 19:54:05.022 UTC,37.7903,-122.3955
BwX27Z+DXeIDr96JZ8lMZUr53mXE116B0u6J1y8zuH8=,2019-05-01 19:29:36.070 UTC,2019-05-01 19:37:07.234018 UTC,37.7731,-122.4979
LFlU9S3THc0Sc0YCvRA1hNSs77jwmGa88AGX3MrxWCE=,2019-05-01 19:33:47.961 UTC,2019-05-01 19:46:28.183 UTC,37.7945,-122.3954
6Qoszvnr+1iwB5nHSceapnqm1P5OMytVG5kKAx00Jhg=,2019-05-01 19:34:38.360 UTC,2019-05-01 19:54:55.772 UTC,37.7998,-122.4328
b90lgi7GgofebYA8rCVM+ckF0YC+ONJaK6zBMP////I=,2019-05-01 19:39:05.958 UTC,2019-05-01 19:58:12.954 UTC,37.7665,-122.3907
JwujkhrPITz6LdHgGLMLLgTXCwHZb5w5kQPplWXDCd8=,2019-05-01 19:40:02.516 UTC,2019-05-01 19:54:14.994 UTC,37.7241,-122.1566
E6DNQ1KwgGmOF/1SZ4IDmnUuBW9HqBavJm+5PTDswT8=,2019-05-01 19:40:46.381 UTC,2019-05-01 19:51:27.521 UTC,37.7914,-122.3968
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-01 19:50:31.817 UTC,2019-05-01 19:50:32.577001 UTC,37.8019,-122.3969
6WqhvtvIT5smoZusqz0J6aIY69/toIH2bY9AEkr3h9A=,2019-05-01 19:51:11.699 UTC,2019-05-01 19:57:59.739 UTC,37.7828,-122.3934
poxoDwj6Iimpom4GGTd2I8hrMgIP60U3mkBosMC4fOU=,2019-05-01 19:54:41.729 UTC,2019-05-01 20:44:32.914 UTC,37.7688,-122.3883
nW8Ai+ya+xnTTevXOrIskgnJCp7UuOtTdCqSPcD2GwI=,2019-05-01 19:58:21.285 UTC,2019-05-01 20:06:59.475001 UTC,37.774,-122.4313
5eYlEEWIfTMPk9uhfMtsOFOPtZ1Ix05lp3GnyBa4ow4=,2019-05-01 19:58:43.326 UTC,2019-05-01 20:08:46.269 UTC,37.7768,-122.3953
7pzs/lXXRhr6hsURQQszhTJAE3+GFxHE66w8ut902J4=,2019-05-01 19:59:53.240 UTC,2019-05-01 20:35:53.816 UTC,37.2158,-121.843
z0fVe0Je/63Ytd9WN2NHkZdPksz5qqOAkw11gPZNA44=,2019-05-01 20:00:48.004 UTC,2019-05-01 21:07:26.225001 UTC,37.7695,-122.3877
kjHtMJY4jxd7l3nwCx99ALpwu7+1xYHLRqehxzO8TUI=,2019-05-01 20:01:34.813 UTC,2019-05-01 20:01:48.993 UTC,37.7833,-122.388
giFpVpQlyb0ycSjo/71jZeXeV8lQswEIBSLFk1MEefA=,2019-05-01 20:02:59.892 UTC,2019-05-01 20:12:48.131001 UTC,37.8083,-122.4157
mF6EOkojbdv17dR0nKyaN+OMkYjnBxW7GZRvRVXH7G8=,2019-05-01 20:06:56.986 UTC,2019-05-01 20:10:26.284009 UTC,37.7361,-122.4248
WBCOjd2DPT1bHbph7Thw0U5zJVk6y3XHgOUmBbu/yFg=,2019-05-01 20:07:38.152 UTC,2019-05-01 20:12:30.245 UTC,37.7763,-122.4168
Ashoy8IlCpkRvPkE/Nc2IqUJwffBlEumGRydPfVGP1A=,2019-05-01 20:08:50.282 UTC,2019-05-01 20:08:50.282 UTC,37.7791,-122.3931
v5GBxFLrlT7Agh7Scf47gAXBirIBYtfe6bt3uR/sSgg=,2019-05-01 20:24:33.655 UTC,2019-05-01 20:24:41.468001 UTC,37.783,-122.4385
E6DNQ1KwgGmOF/1SZ4IDmnUuBW9HqBavJm+5PTDswT8=,2019-05-01 20:25:24.999 UTC,2019-05-01 20:34:33.754 UTC,37.8006,-122.4077
l+q7iKGD27TydRltdOrHuTQRE/ZNH+/ANqWZFAzZ45M=,2019-05-01 20:29:42.170 UTC,2019-05-01 21:45:26.806 UTC,37.7932,-122.3967
oCeXdjW+MB8myaUI2XPZoojFADuo+4n8ikc4LcdGEJ0=,2019-05-01 20:30:19.939 UTC,2019-05-01 20:36:22.054 UTC,37.7869,-122.4019
kjHtMJY4jxd7l3nwCx99ALpwu7+1xYHLRqehxzO8TUI=,2019-05-01 20:34:47.359 UTC,2019-05-01 20:54:41.314 UTC,37.7798,-122.3891
6Qoszvnr+1iwB5nHSceapnqm1P5OMytVG5kKAx00Jhg=,2019-05-01 20:39:29.052 UTC,2019-05-01 21:07:20.104 UTC,37.7611,-122.4281
22bYzovdIampvxCwAm9BRisAcx/KnPz4cY32hSdJzug=,2019-05-01 20:44:34.446 UTC,2019-05-01 20:50:55.109 UTC,37.8075,-122.4186
jXs+MT1FFJFyeDOWDIgdjFHmXCrzN3+MSPWPfrcdsbo=,2019-05-01 20:46:03.349 UTC,2019-05-01 20:55:40.798 UTC,37.767,-122.3893
BwX27Z+DXeIDr96JZ8lMZUr53mXE116B0u6J1y8zuH8=,2019-05-01 20:48:26.035 UTC,2019-05-01 20:59:02.717001 UTC,37.7871,-122.3882
oFS8KcLIT3Lh1ddHQmRtua3OE8/8lw6KHIo88pGISH8=,2019-05-01 20:59:51.419 UTC,2019-05-01 21:14:42.055 UTC,37.7956,-122.4184
GHQttgaOmxJOW2iPzh88rofa7k95AHW6NYBoHEps2aU=,2019-05-01 20:59:53.556 UTC,2019-05-01 21:09:56.149 UTC,37.7804,-122.3939
J8qNzFJbGXtrcMBmAbs/wL8PDmhJLJxb9n7PALQ260A=,2019-05-01 21:11:20.259 UTC,2019-05-01 21:11:25.903003 UTC,37.7511,-122.4382
ysGO1IZQeIa8LFFF5fwZ6pWTRn1k6m9szM3hdqFcJz4=,2019-05-01 21:13:26.304 UTC,2019-05-01 21:42:08.583 UTC,37.7722,-122.4015
mF6EOkojbdv17dR0nKyaN+OMkYjnBxW7GZRvRVXH7G8=,2019-05-01 21:18:56.149 UTC,2019-05-01 21:27:14.772017 UTC,37.7361,-122.4248
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-01 21:24:20.023 UTC,2019-05-01 21:28:22.981020 UTC,37.8013,-122.3983
QzPbl3OUyBM6pVKylwWsCQu8XT8hPmJU/aPl10b7kBc=,2019-05-01 21:29:00.407 UTC,2019-05-01 21:38:17.157001 UTC,37.845,-122.2971
ejYQ5mgyGzI5sZIuhBkkaZIl5fWdgmxw0axy+sW0yqY=,2019-05-01 21:29:23.103 UTC,2019-05-01 21:50:11.091 UTC,37.7948,-122.4113
2fGtTgob3OaznoNQAoUTNaX1IT38TrKIZaZvJMQJbVw=,2019-05-01 21:31:51.432 UTC,2019-05-01 22:10:09.172 UTC,37.7706,-122.4196
VCm9JW7qHpJjtNwcG8WoUH1EBGY7fSkjU22EYnUhgj4=,2019-05-01 21:37:11.959001 UTC,2019-05-01 22:18:29.502 UTC,37.7775,-122.4181
TPJHXivF/lDBrC+aSWQ/iJopwL3eJ3r9FOcHq8NnOFk=,2019-05-01 21:42:56.373 UTC,2019-05-01 21:45:55.905001 UTC,37.7747,-122.3997
LFlU9S3THc0Sc0YCvRA1hNSs77jwmGa88AGX3MrxWCE=,2019-05-01 21:46:54.790 UTC,2019-05-01 21:53:55.814001 UTC,37.7869,-122.4047
6ivBXfQGkexs0HBZ1dOgRHZWw/Y2bJpJqiUwNLlK2Gc=,2019-05-01 21:49:01.742 UTC,2019-05-01 21:53:48.320 UTC,37.7892,-122.4021
G3bdC1b7qMShUKXHOt22QuRNw7DFQyGcZIfKBXMeJjg=,2019-05-01 21:56:42.803 UTC,2019-05-01 22:01:58.677 UTC,37.795,-122.4028
MMCqC+E1N/GRi3tRvm+wOcYS8tKsCu0A6ck2lQzpiDk=,2019-05-01 21:58:38.922 UTC,2019-05-01 22:19:49.245001 UTC,37.7897,-122.3942
J8qNzFJbGXtrcMBmAbs/wL8PDmhJLJxb9n7PALQ260A=,2019-05-01 21:58:41.317 UTC,2019-05-01 22:13:45.682 UTC,37.7537,-122.4385
JO3NQYKZ2n/IORl5ngc6KqQ7wjOYCA1awnX4tiZ09JY=,2019-05-01 22:00:42.530 UTC,2019-05-01 22:01:12.350 UTC,37.7865,-122.3911
mF6EOkojbdv17dR0nKyaN+OMkYjnBxW7GZRvRVXH7G8=,2019-05-01 22:02:33.837 UTC,2019-05-01 22:02:40.251001 UTC,37.7766,-122.4137
tB6n0bYkQ2772e1joYVJhebugYEsdFC+fhyVo3vT/z8=,2019-05-01 22:05:42.355 UTC,2019-05-01 22:12:46.375 UTC,37.7903,-122.4208
BwX27Z+DXeIDr96JZ8lMZUr53mXE116B0u6J1y8zuH8=,2019-05-01 22:06:56.566 UTC,2019-05-01 22:14:10.619013 UTC,37.7897,-122.3975
SXWAZr18ze7zCoeVcq587TBWQ/psKiyjhHWnOOhNwvc=,2019-05-01 22:07:06.705 UTC,2019-05-01 22:27:56.709 UTC,37.801,-122.3995
D04dZJFQYR11z9J/11NkbObnB7r2Rpxn9mp8PSX4a/8=,2019-05-01 22:11:15.418 UTC,2019-05-01 22:12:12.206 UTC,37.7753,-122.3909
tKNOazIKYk+Jl7UDqGFQbXKUswTdO9HjphaQN3Yvanw=,2019-05-01 22:15:11.396 UTC,2019-05-01 22:15:56.054002 UTC,37.7949,-122.3985
giFpVpQlyb0ycSjo/71jZeXeV8lQswEIBSLFk1MEefA=,2019-05-01 22:25:42.135 UTC,2019-05-01 23:04:08.871 UTC,37.7944,-122.3954
HKrd8cz8avaa9trLjuC8vW8ujoPQwgnqj3EasoOgggM=,2019-05-01 22:36:38.292 UTC,2019-05-01 22:43:55.972003 UTC,37.7955,-122.3948
KGiExUxzJchWXv0R4iGqUAcGFNu0OwhDdIZuA2KkkDg=,2019-05-01 22:36:44.443 UTC,2019-05-01 23:18:55.118001 UTC,37.7819,-122.4077
9P83s+/FjSfzlSZSAL8CmjlsvJ83RYpm1A5VTsaH4jY=,2019-05-01 22:38:42.256 UTC,2019-05-01 22:52:13.056 UTC,37.777,-122.4203
vvxB8a6psf0An/yCaJ9ssM6gb7h3THfgysKsohaixxY=,2019-05-01 22:40:07.623 UTC,2019-05-01 23:01:28.750 UTC,37.7933,-122.3968
LFlU9S3THc0Sc0YCvRA1hNSs77jwmGa88AGX3MrxWCE=,2019-05-01 22:49:43.490 UTC,2019-05-01 22:55:23.728 UTC,37.7897,-122.3973
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 22:49:51.884 UTC,2019-05-01 23:26:36.587001 UTC,37.8063,-122.4222
2SIP79U90tuL25TDcj/TXsGshZsHOg1Yo1mjj3sWp0s=,2019-05-01 22:50:16.366 UTC,2019-05-01 23:25:36.635 UTC,37.7897,-122.4029
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 22:55:29.842 UTC,2019-05-01 23:00:19.256009 UTC,37.8062,-122.4222
CxhIzE0ohoR4sTOLcz5pV+NFmqBZhUpnf3FM0KO5uqw=,2019-05-01 22:55:46.360 UTC,2019-05-01 23:38:19.868015 UTC,37.8006,-122.4329
jX0zwINSJi2Ii0lZbCrxSeJyvRoUgJTIA5MUKXzdBdc=,2019-05-01 22:58:22.220 UTC,2019-05-01 23:29:18.663 UTC,37.7876,-122.4159
JO3NQYKZ2n/IORl5ngc6KqQ7wjOYCA1awnX4tiZ09JY=,2019-05-01 22:58:51.668 UTC,2019-05-01 22:58:52.008 UTC,37.7913,-122.3994
KLaNqE+EmBBi02inFxi61VOzn0iBUgV7dNqy3jbLddw=,2019-05-01 22:59:50.069 UTC,2019-05-01 23:06:55.960 UTC,37.7863,-122.4057
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 23:00:47.899 UTC,2019-05-01 23:01:58.912002 UTC,37.8062,-122.4222
JrS37IsFPxACEexFSQR2uh6s8pNzIoV8E0hmO7+LqgM=,2019-05-01 23:02:06.628 UTC,2019-05-01 23:06:59.670 UTC,37.7889,-122.3927
D04dZJFQYR11z9J/11NkbObnB7r2Rpxn9mp8PSX4a/8=,2019-05-01 23:02:06.911 UTC,2019-05-01 23:13:45.040001 UTC,37.777,-122.3908
mF6EOkojbdv17dR0nKyaN+OMkYjnBxW7GZRvRVXH7G8=,2019-05-01 23:02:32.821 UTC,2019-05-01 23:10:53.037001 UTC,37.7768,-122.4137
v7Qo7KrHPWL6zoKpih+3jxmVQSUtLazVqfNRLiSQjJo=,2019-05-01 23:02:44.389 UTC,2019-05-01 23:35:02.284 UTC,37.7941,-122.4157
eR4f1eXhrT7YiRL1JJeQiMUZILUTQpE3CMIXZgmxto8=,2019-05-01 23:02:47.647 UTC,2019-05-01 23:12:28.387001 UTC,37.7754,-122.3964
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 23:03:32.726 UTC,2019-05-01 23:08:52.447002 UTC,37.8061,-122.4222
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-01 23:08:10.281 UTC,2019-05-01 23:13:23.668 UTC,37.7846,-122.3956
/AB2EyoDWgWkDpYpuADkvbdoGAlbuALRXQn7OyVNpi0=,2019-05-01 23:08:47.230 UTC,2019-05-01 23:18:13.757 UTC,37.7892,-122.3986
xkYO2biwPg7nVbEAmFq6eaZ+GewhAyMqk9cMfb6XzIM=,2019-05-01 23:09:22.063 UTC,2019-05-01 23:11:39.348002 UTC,37.7913,-122.4203
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 23:09:24.414 UTC,2019-05-01 23:10:52.652003 UTC,37.806,-122.4221
n8mqiqxUjmN02NfqIlFAqD6lAG5zx+1cO95l1gJrS6A=,2019-05-01 23:09:35.241 UTC,2019-05-01 23:11:37.257 UTC,37.7835,-122.3984
ixYrCCB+cPViJ4cJ28JjiB/nogx3QQfb3HjUzzk6BdU=,2019-05-01 23:10:17.223 UTC,2019-05-01 23:36:52.275020 UTC,37.7961,-122.4051
QhyasGW6msdIeABkKEyO21kC9dBu1guhPim0NZgNkHI=,2019-05-01 23:10:19.899 UTC,2019-05-01 23:27:05.285001 UTC,37.7878,-122.4124
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 23:12:03.633 UTC,2019-05-01 23:17:13.330 UTC,37.8061,-122.4221
GKOMBPL3pj7yolss+/QxAYac9sLYoEm1ChQWsrdZN/o=,2019-05-01 23:13:48.805 UTC,2019-05-01 23:13:49.541002 UTC,37.7814,-122.3967
7CbuIm5TuH8TZbkUUMJRNADltikExaTLqFwIumdiBAo=,2019-05-01 23:15:04.239 UTC,2019-05-01 23:22:40.041 UTC,37.7848,-122.4036
5I0U1CUJIxhtFnvjW9W3hTLroDx7tdc+qyfr3Ielocw=,2019-05-01 23:18:21.414 UTC,2019-05-01 23:56:20.894 UTC,37.8056,-122.4136
VNalW5pPUlPm2tKzQpK9yo/dqt61tQyU5+nNwyqPq60=,2019-05-01 23:29:14.332 UTC,2019-05-01 23:32:28.486017 UTC,37.7897,-122.3902
3SHqhXC3VIL3bxWnjg+05GXV1pNflyeX43xeY0491K4=,2019-05-01 23:30:44.211 UTC,2019-05-01 23:35:38.643 UTC,37.7815,-122.3897
2nWw3jvutTJa77XAtVTXw0hCa+d1njKSlKa5hOdLeUE=,2019-05-01 23:30:49.767 UTC,2019-05-01 23:47:49.486 UTC,37.8055,-122.4039
YUuP+oha2/iMIAnaOicXf7stJUzKzOINJ6PRyKaHkrs=,2019-05-01 23:31:02.329 UTC,2019-05-01 23:46:06.116 UTC,37.7222,-122.4779
cgRPm27gbLNCy2tIQlWfXqSxEZ+oxP9eqkYLt2vprLM=,2019-05-01 23:31:54.431 UTC,2019-05-01 23:41:06.764 UTC,37.7771,-122.4488
nW8Ai+ya+xnTTevXOrIskgnJCp7UuOtTdCqSPcD2GwI=,2019-05-01 23:31:58.721 UTC,2019-05-01 23:37:53.687013 UTC,37.785,-122.4
cSQQCNHal+ZS4kQqg8/wkzp/p4q9LnvF4ex/SO0f5CA=,2019-05-01 23:32:16.781 UTC,2019-05-01 23:33:07.233 UTC,37.786,-122.4054
cEji24cVgtP0dtfKbdEn60Rwu5rERM3MikTeyqCq2ls=,2019-05-01 23:34:28.983 UTC,2019-05-01 23:43:22.137001 UTC,37.7951,-122.3991
SZlxflevXQX2ZbTlV2CEAn5LOE21bUCuy16uB+PoCuE=,2019-05-01 23:35:57.114 UTC,2019-05-01 23:48:04.510 UTC,37.7805,-122.3907
vAFo1itDrcKkzFku8mRiR+se9Y0ZKvtitSaxfihv9o0=,2019-05-01 23:36:38.250 UTC,2019-05-01 23:47:05.732 UTC,37.7695,-122.3866
v5GBxFLrlT7Agh7Scf47gAXBirIBYtfe6bt3uR/sSgg=,2019-05-01 23:37:56.903 UTC,2019-05-01 23:40:58.791 UTC,37.7817,-122.4081
G3zA/lDIC63b1urJfK+uB7RfokNgDaE8fhYLeQa1FQI=,2019-05-01 23:38:11.093 UTC,2019-05-01 23:43:19.470 UTC,37.7827,-122.3908
scAGTIrdyRVzuphWtN9tUTvoOHC5Syz2HTGQj/lVeHw=,2019-05-01 23:38:55.383 UTC,2019-05-01 23:47:15.793 UTC,37.7805,-122.3908
z9dW+2JYMuuBnyCv+myDQANNDAQbaA4vWI3qvbnkbrA=,2019-05-01 23:40:55.975 UTC,2019-05-01 23:46:59.121010 UTC,37.7826,-122.3914
DxZ9FVnWQUkQ8vrXprb+21VUlbMG84sdwSfw8KvrJAk=,2019-05-01 23:41:09.040 UTC,2019-05-01 23:41:16.508001 UTC,37.7956,-122.4285
j4TdictHe1HaQDZU+4YWSZ6OV1cwV7M+h6VGrWdK4XM=,2019-05-01 23:42:34.268 UTC,2019-05-01 23:47:57.069 UTC,37.6931,-122.4741
I1q53BnxO052UV6XP/NK6QdetqaW2/c3hlreB1fBRM4=,2019-05-01 23:42:55.137 UTC,2019-05-01 23:59:41.104 UTC,37.3287,-121.8896
WefGUCPVaB6pjYjfo+W3aVo0Ja2mfqVzKzpVDrZcqxs=,2019-05-01 23:43:40.189 UTC,2019-05-01 23:51:50.436 UTC,37.7994,-122.4166
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-01 23:44:24.330 UTC,2019-05-01 23:59:07.542 UTC,37.7943,-122.3991
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-01 23:47:41.762 UTC,2019-05-01 23:53:44.631 UTC,37.7945,-122.3996
6c6Jq13TeIAhsRHGv9qNMSYOLRpiuSD8CkS8ZMV0JHA=,2019-05-01 23:50:54.955 UTC,2019-05-01 23:52:00.648 UTC,37.7683,-122.4497
E3QELtfkK1ddKOWXIRaV4zB9bzo23TexBQvi48yxz68=,2019-05-01 23:55:09.809 UTC,2019-05-01 23:58:37.982 UTC,37.7985,-122.4219
dKDI94oy1vjXMIogDUPEExGYbIFh/CQoTG9qGeaxDaY=,2019-05-01 23:55:25.799 UTC,2019-05-01 23:58:09.076 UTC,37.7765,-122.3946
i8yA7rQz83bJJDcESZoH9/NYXYPorT1bKeMhfsLkYu8=,2019-05-01 23:57:47.130 UTC,2019-05-01 23:58:06.224 UTC,37.7808,-122.3931
pJRMljbnbWtPdYzpLDZ17YFSIkaMbjlZjSue+4YDchs=,2019-05-01 23:58:46.123 UTC,2019-05-01 23:59:34.798 UTC,37.7903,-122.3989
zGy/PsMEBXezOKYQwYaMN1zN2BHMb1bUlfxgY4v/zTo=,2019-05-02 00:00:32.020 UTC,2019-05-02 00:11:21.972017 UTC,37.8667,-122.2532
i8yA7rQz83bJJDcESZoH9/NYXYPorT1bKeMhfsLkYu8=,2019-05-02 00:00:47.588 UTC,2019-05-02 00:02:31.477 UTC,37.7855,-122.3966
DxZ9FVnWQUkQ8vrXprb+21VUlbMG84sdwSfw8KvrJAk=,2019-05-02 00:00:52.792 UTC,2019-05-02 00:19:11.344 UTC,37.7952,-122.4279
+VU/fazmlmuzaAVECclqJ2O0makSReDo6R1hzHqP/1E=,2019-05-02 00:02:02.605 UTC,2019-05-02 00:39:40.800 UTC,37.8061,-122.4225
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-02 00:02:10.685 UTC,2019-05-02 03:19:31.550 UTC,37.7839,-122.4243
dKDI94oy1vjXMIogDUPEExGYbIFh/CQoTG9qGeaxDaY=,2019-05-02 00:02:18.406 UTC,2019-05-02 00:19:41.602003 UTC,37.7864,-122.3974
amotHoIbw+Cz+bH8d2d0iC2IpQQolbyvvZSFD8qO3Hk=,2019-05-02 00:02:26.278 UTC,2019-05-02 00:02:33.928001 UTC,37.7861,-122.4052
Ixlgh+3wpqorv/Uw76sVbVOB+ewt9CDLrkBTmpUL3PQ=,2019-05-02 00:02:42.703 UTC,2019-05-02 00:19:11.158 UTC,37.7906,-122.4224
J3dFqeITAhsStUAANlUuqDVqfuLr490hSC1Qzm9BujY=,2019-05-02 00:06:47.415 UTC,2019-05-02 00:15:22.902 UTC,37.7933,-122.2151
E3QELtfkK1ddKOWXIRaV4zB9bzo23TexBQvi48yxz68=,2019-05-02 00:08:20.869 UTC,2019-05-02 00:08:42.330 UTC,37.7925,-122.4134
o75AuVHzpJE7HsXr+C0Ca0skw9R7C/B6ru4JbO3a59s=,2019-05-02 00:10:17.657 UTC,2019-05-02 00:32:24.139 UTC,37.8762,-122.1856
km5jZZzj/ppg19nnM+2Rq/XUVRODMEguGCusvZXdNIQ=,2019-05-02 00:10:33.975 UTC,2019-05-02 00:15:45.323 UTC,37.7841,-122.4076
4kHUTM8eC6gVQt0NVNKrcoQ++qKjhe2PoA2fb4j6Lek=,2019-05-02 00:10:42.865 UTC,2019-05-02 00:18:34.443001 UTC,37.7931,-122.4008
jX0zwINSJi2Ii0lZbCrxSeJyvRoUgJTIA5MUKXzdBdc=,2019-05-02 00:11:00.257 UTC,2019-05-02 00:28:22.604 UTC,37.7885,-122.4169
SJQUrBxQdaK2Dcae/nQOx2Q+AIZYDdRa562QI1UfL2U=,2019-05-02 00:11:21.357 UTC,2019-05-02 00:34:41.204 UTC,37.8022,-122.4022
CxhIzE0ohoR4sTOLcz5pV+NFmqBZhUpnf3FM0KO5uqw=,2019-05-02 00:11:57.812 UTC,2019-05-02 00:21:13.808003 UTC,37.8071,-122.4189
mSXjvoz49qLMsh25aRrOMBQL4bfC/X7FDejzDNnWzcM=,2019-05-02 00:13:04.412 UTC,2019-05-02 00:26:28.513 UTC,37.79,-122.4016
zqWRNO27pwvgEBkLAaoT1JymA7rX2zLFdZOvb6XkXbY=,2019-05-02 00:13:15.771 UTC,2019-05-02 00:35:12.174 UTC,37.7866,-122.4098
Tn62BqGsg9OetxnydsYVZCDYvf43CzvLstSY6tBsy7Y=,2019-05-02 00:14:24.793 UTC,2019-05-02 00:42:42.440001 UTC,37.7914,-122.3965
IszkwHIoc89FsxBCBnQepUmDZlYGtoi3E7DFXt3/HB0=,2019-05-02 00:17:02.221 UTC,2019-05-02 00:48:57.082 UTC,37.7885,-122.4225
OCT2B/ShjXPZQ0YY4xfiJ+iy1m9xpxdNrvYAwlqswm8=,2019-05-02 00:18:00.304 UTC,2019-05-02 00:45:05.020 UTC,37.7852,-122.3894
tP+WmfMn3Q5aLggs+GrTVs+MIay+QclvoPUtTLwH6dk=,2019-05-02 00:19:15.790 UTC,2019-05-02 00:59:06.751 UTC,37.8063,-122.405
CJ0H8S+Wvnc6mJw9NZpJ1WEFspZUcjHE0SzWR9pWRzU=,2019-05-02 00:20:38.918 UTC,2019-05-02 00:33:04.026 UTC,37.7762,-122.4129
wh+xNOVoYU4jIaj4zKeN2ao/bh8b/h9bRFg2uRfFXjU=,2019-05-02 00:22:46.493 UTC,2019-05-02 00:34:41.638 UTC,37.7788,-122.4684
PJ4xe9yVAJmdDvzZZvULsYlfBYVDVgJNi9e/JNh0qY8=,2019-05-02 00:22:48.105 UTC,2019-05-02 00:25:13.667 UTC,37.7803,-122.4127
aGJSrfzBhHxH4Xg/bzT94D+p0e8AyRIDoLauzINcRXU=,2019-05-02 00:22:59.618 UTC,2019-05-02 00:29:33.461001 UTC,37.8252,-122.2435
Rbl8uQR2N9pVdWS+8he8GuGbe8faHLq/vsqLQUvBgQw=,2019-05-02 00:23:01.594 UTC,2019-05-02 00:23:12.635002 UTC,37.7891,-122.4012
BK+Wvewe5yDXeWE/7jKC7BuX8I6VyIJWoPhHm+baoTY=,2019-05-02 00:23:49.610 UTC,2019-05-02 00:35:13.964 UTC,37.7846,-122.3978
I1q53BnxO052UV6XP/NK6QdetqaW2/c3hlreB1fBRM4=,2019-05-02 00:27:27.093 UTC,2019-05-02 02:37:49.649 UTC,37.8085,-122.4108
GFWrMDsF9ifOlLPF3TbdGrJ8roRhXkH8HdLESCpLwQ8=,2019-05-02 00:28:30.200 UTC,2019-05-02 00:28:43.430002 UTC,37.7896,-122.3935
RFSWHmbMLZVBs/Ry9huwvouDhjU9sJewxZYhVXwQuNE=,2019-05-02 00:30:21.737 UTC,2019-05-02 00:51:17.304004 UTC,37.7878,-122.4017
7Ua0QRudVr+I+5OAc5E0+3waZwn/hxHQe9eKHe5eE1M=,2019-05-02 00:30:27.384 UTC,2019-05-02 00:50:11.145 UTC,37.7909,-122.4024
5XX/iy97ImF5956LWNepfabiXNLXLQ1oZZ2rxN+CLN4=,2019-05-02 00:32:00.722 UTC,2019-05-02 00:49:59.439 UTC,37.7962,-122.4219
oCc3Yp+nE3QYiM6VC+j9kHyiixNww869CLCW+GGZc3M=,2019-05-02 00:32:50.677 UTC,2019-05-02 01:17:31.172 UTC,37.8085,-122.4099
YUuP+oha2/iMIAnaOicXf7stJUzKzOINJ6PRyKaHkrs=,2019-05-02 00:32:51.176 UTC,2019-05-02 00:56:49.044 UTC,37.7702,-122.447
sC7zAJ7hjFg+3RHkDTeD8Na2bMgBMO7cUw4xEvqIVc4=,2019-05-02 00:35:02.994 UTC,2019-05-02 00:44:30.885 UTC,37.79,-122.3931
MgjWa0ITXL3UI2HnPMFQkSIGgB8HyJcl4yJpzGosXK8=,2019-05-02 00:35:45.651 UTC,2019-05-02 00:46:19.972 UTC,37.784,-122.3925
b5D5fBzEdiJU0hSW2ZxzRCxUcAYUFpUUAOk3ffD0EzU=,2019-05-02 00:36:06.997 UTC,2019-05-02 00:36:42.919004 UTC,37.7721,-122.3973
66zZCMxzCOWeMscVZQvZRnuK4AeDzRIjj8xHRJ96ePY=,2019-05-02 00:38:07.385 UTC,2019-05-02 00:38:56.409006 UTC,37.7642,-122.4326
by3oP2sI02PxvufDhu6L9FfoSDehFKGI4GMUS/ALkHs=,2019-05-02 00:38:32.521 UTC,2019-05-02 00:44:23.832 UTC,37.8061,-122.4316
ubPN27vTiPPNrfHxsOcvGZZoo0ovRVxF3NfI0FAoYpo=,2019-05-02 00:39:00.624 UTC,2019-05-02 01:00:23.693 UTC,37.759,-122.3883
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-02 00:39:21.482 UTC,2019-05-02 00:39:54.873003 UTC,37.808,-122.4169
ziLVokayDoSlNU6DWVp+91YnGVhJIBSKuGp12iV5IHc=,2019-05-02 00:39:34.289 UTC,2019-05-02 00:45:33.319 UTC,37.7454,-122.4269
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-02 00:40:53.609 UTC,2019-05-02 00:57:41.585 UTC,37.8018,-122.3968
