userId,startedAt,endedAt,startedLocationLat,startedLocationLong,endedLocationLat,endedLocationLong
7s7j+ZoEv0ixmKhavFTjgk6Y7lwmK+gVhuvtLePItmE=,2019-05-29 01:02:31.760 UTC,2019-05-29 01:17:41.710 UTC,37.7794,-122.3889,37.806,-122.419
8XllJTkClpe0WHqpiMldKvE83lnCl2b6d5c660cep4g=,2019-05-29 01:02:47.108 UTC,2019-05-29 01:24:07.441 UTC,37.7971,-122.3956,37.8007,-122.4312
5XcgvY0XV9tMKBiqU5UBE/w1jBoY4cx1GviT+p4hjiA=,2019-05-29 01:04:37.978 UTC,2019-05-29 01:22:18.736 UTC,37.8079,-122.4181,37.8045,-122.4231
mNfE/+c8fLZdx2o2IS13bn9VhYACAMqDWneRCDX/dps=,2019-05-29 01:06:47.559 UTC,2019-05-29 01:11:19.216 UTC,37.7838,-122.4079,37.7796,-122.4025
qMrnPOahlVswp9gRfcGk1qvVh3fZWp5+durCzYjWBsM=,2019-05-29 01:08:07.360 UTC,2019-05-29 01:24:53.064 UTC,37.8063,-122.4234,37.8071,-122.4071
ZM/IgdJ77fvsFuloVNYMFIpr4UPk1QKbg3qj7+CqOs0=,2019-05-29 01:10:05.565 UTC,2019-05-29 01:23:52.582 UTC,37.7914,-122.396,37.789,-122.4187
NREiKrPicq9OkPu1eWGSvQwaH6HBA1IllMkcW6sNWOA=,2019-05-29 01:12:05.529 UTC,2019-05-29 01:17:47.354 UTC,37.7968,-122.4007,37.7959,-122.41
Eqyt8SSr1ZSPDYHKL2VZya9VoXKX3uDntTU9CSlHLWk=,2019-05-29 01:13:49.071 UTC,2019-05-29 01:26:57.438 UTC,37.7945,-122.4002,37.7772,-122.4219
8xZK8CiULJaVt7t1eQPC1UiRu2+L+VR7JEFRrjEx7nY=,2019-05-29 01:15:25.839 UTC,2019-05-29 01:20:22.808 UTC,37.7769,-122.3952,37.7779,-122.3963
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 01:15:29.266 UTC,2019-05-29 01:25:09.191 UTC,37.788,-122.4117,37.7875,-122.4336
OGJl1fnHgRVmmzyQsCYuH1EV5vJY6kI2mr8d3AokaQg=,2019-05-29 01:19:44.547 UTC,2019-05-29 01:26:59.901 UTC,37.7903,-122.3908,37.7838,-122.3903
ahqD7QkeA9/gM0GhNpMt60Hst3FLe7h+g8RGzQMW0vM=,2019-05-29 01:20:25.789 UTC,2019-05-29 01:34:48.314 UTC,37.7948,-122.3934,37.78,-122.3892
0lR8GvkiJQ35VT3fWZ8g1hmVBs/I98TOK0Xj0o7d4fA=,2019-05-29 01:22:49.057 UTC,2019-05-29 01:42:16.671 UTC,37.808,-122.4184,37.8086,-122.4141
pWjqCrQd8/uqLg/dMAJfp0ppsSJeUWb06MCguo1i0Sw=,2019-05-29 01:25:40.729 UTC,2019-05-29 01:37:34.676 UTC,37.792,-122.4036,37.774,-122.4177
cDUCB7hVGdpgzmEzTD0qfu6il3gGwJiSa29ejMPM6ns=,2019-05-29 01:31:33.786 UTC,2019-05-29 01:55:31.226 UTC,37.7654,-122.4194,37.7937,-122.3918
0KkduIx/FGceRAmR4eZykF18G6BvMlXtlMd1SyUW5G4=,2019-05-29 01:37:25.230 UTC,2019-05-29 01:53:29.281 UTC,37.8046,-122.4336,37.8082,-122.4141
aXb/yKYe6P3BaSD9SkpnXNs20kmhpn9yHjaAjO+TgDk=,2019-05-29 01:39:41.305 UTC,2019-05-29 01:49:12.169 UTC,37.7762,-122.3943,37.7595,-122.3915
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-29 01:41:44.872 UTC,2019-05-29 01:45:45.025 UTC,37.7931,-122.3994,37.7936,-122.3966
bj6jDkqgqo4wPA6DF8xf2X1z9FlmqS/oBIUpHozNvLk=,2019-05-29 01:43:07.384 UTC,2019-05-29 01:48:47.445 UTC,37.8029,-122.4029,37.8027,-122.4096
R8mARVqwHkvQsXYEv5Afowr/bHvHHA1oy3hqjdpHX8Q=,2019-05-29 01:46:23.601 UTC,2019-05-29 02:02:45.771 UTC,37.8083,-122.4093,37.7942,-122.3929
zWQudeTqdi83Gi08PKU1KVVho9MX61hSy/g8joygHeI=,2019-05-29 01:48:18.522 UTC,2019-05-29 02:01:38.906 UTC,37.8049,-122.4025,37.8049,-122.4025
IWI8lNxJvbPY9/4uAOc4Mh5g1VxGjgyWULPb7CsnWGg=,2019-05-29 01:54:03.963 UTC,2019-05-29 02:03:33.880 UTC,37.8017,-122.4162,37.7961,-122.4218
CnpdLWR0FCcvXdfsz2z4tq5usDNxqUHvOYrIMAM4+E4=,2019-05-29 01:55:21.327 UTC,2019-05-29 02:07:20.991 UTC,37.8079,-122.4185,37.7903,-122.404
FYlC8llbuM+OVONkXN0AGZL2EzDhSlwsUXTFLPefc9k=,2019-05-29 01:55:22.768 UTC,2019-05-29 01:59:58.714 UTC,37.7894,-122.3915,37.7842,-122.3911
Ukx7JbblY9ZW2sbNfgTqiqamfkR2kdCg/HlAGP9YLvI=,2019-05-29 01:56:01.589 UTC,2019-05-29 02:02:50.213 UTC,37.7894,-122.4386,37.7904,-122.4255
cDUCB7hVGdpgzmEzTD0qfu6il3gGwJiSa29ejMPM6ns=,2019-05-29 01:56:04.926 UTC,2019-05-29 03:04:57.747 UTC,37.7937,-122.3918,37.7673,-122.4288
Ashoy8IlCpkRvPkE/Nc2IqUJwffBlEumGRydPfVGP1A=,2019-05-29 01:57:23.830 UTC,2019-05-29 02:14:27.582 UTC,37.7788,-122.3925,37.7772,-122.4191
ToBoBykENJ8ZKM4qAvgO2jzKWFgErIB36e/opnFW4Ak=,2019-05-29 02:03:43.657 UTC,2019-05-29 02:50:43.240 UTC,37.806,-122.4048,37.809,-122.4142
v7Qo7KrHPWL6zoKpih+3jxmVQSUtLazVqfNRLiSQjJo=,2019-05-29 02:05:48.271 UTC,2019-05-29 02:11:15.698 UTC,37.7889,-122.4117,37.7941,-122.4157
Zjcgk5mOd7qFNlW8B5MNcsAW+iu9+/Ofm26j4OtV8sI=,2019-05-29 02:07:10.076 UTC,2019-05-29 02:08:08.317 UTC,37.8068,-122.4057,37.8068,-122.4056
MFdGdu0lExHqqHXiy2FJxdGeMC2IW7b8Xd9S9Z9aFNc=,2019-05-29 02:08:14.318 UTC,2019-05-29 02:16:27.846 UTC,37.7983,-122.4025,37.7964,-122.4269
Zjcgk5mOd7qFNlW8B5MNcsAW+iu9+/Ofm26j4OtV8sI=,2019-05-29 02:08:23.079 UTC,2019-05-29 02:17:49.423 UTC,37.8068,-122.4056,37.8083,-122.4152
vNF+SU1WoAwhCW1t5JJ97EdrS5iTNsOUpTArMRSyXTM=,2019-05-29 02:09:48.717 UTC,2019-05-29 02:25:48.654 UTC,37.7724,-122.3932,37.7779,-122.3913
MI1fXLzkS/JbSxP8HRcC/0uCkoQO4Vu4ZUkwcUFEQSs=,2019-05-29 02:16:27.202 UTC,2019-05-29 02:20:44.234 UTC,37.7997,-122.4309,37.8039,-122.4349
/n49o4/BNNqxMM/+W8gI6taAYqolANW2TgeJSs91qZQ=,2019-05-29 02:22:04.221 UTC,2019-05-29 02:29:37.554 UTC,37.8084,-122.4093,37.7932,-122.3959
gU+dorAsbBAzlvUaS4LdtpKbinmiHhLLhuFubK4qwxw=,2019-05-29 02:26:05.489 UTC,2019-05-29 02:30:31.689 UTC,37.7978,-122.4039,37.804,-122.4038
iYX7u61IE9XdWbeKm+LkCLAXRCx/u9zlaQApRpvmTwA=,2019-05-29 02:32:57.931 UTC,2019-05-29 02:56:47.196 UTC,37.8085,-122.41,37.8085,-122.4099
J1vgkju+CMIOP8kOz3eZrw6cPDpz7L0mw/T5ieKW5ns=,2019-05-29 02:38:50.204 UTC,2019-05-29 02:44:08.821 UTC,37.7851,-122.4073,37.7774,-122.419
Zjcgk5mOd7qFNlW8B5MNcsAW+iu9+/Ofm26j4OtV8sI=,2019-05-29 02:39:22.741 UTC,2019-05-29 03:17:26.875 UTC,37.8083,-122.4152,37.8008,-122.4002
ToBoBykENJ8ZKM4qAvgO2jzKWFgErIB36e/opnFW4Ak=,2019-05-29 02:51:08.133 UTC,2019-05-29 02:57:59.497 UTC,37.809,-122.4142,37.8086,-122.4149
rASnDxyCTA4794dg9dLO0NtENXagd/D0gxI+if7x5sk=,2019-05-29 02:56:56.458 UTC,2019-05-29 03:03:49.832 UTC,37.8027,-122.403,37.803,-122.403
ToBoBykENJ8ZKM4qAvgO2jzKWFgErIB36e/opnFW4Ak=,2019-05-29 02:58:47.937 UTC,2019-05-29 03:02:03.982 UTC,37.8086,-122.4152,37.8088,-122.4145
rASnDxyCTA4794dg9dLO0NtENXagd/D0gxI+if7x5sk=,2019-05-29 03:04:42.458 UTC,2019-05-29 03:05:45.512 UTC,37.803,-122.403,37.803,-122.4032
oFS8KcLIT3Lh1ddHQmRtua3OE8/8lw6KHIo88pGISH8=,2019-05-29 03:06:58.460 UTC,2019-05-29 03:14:49.611 UTC,37.7981,-122.4053,37.7966,-122.4218
EWOAIDBV4WlXU8Brl1EPSp8jG05eJZXert2cCXn/fXI=,2019-05-29 03:16:04.564 UTC,2019-05-29 03:29:49.879 UTC,37.7604,-122.4149,37.7622,-122.4412
vNF+SU1WoAwhCW1t5JJ97EdrS5iTNsOUpTArMRSyXTM=,2019-05-29 03:20:19.264 UTC,2019-05-29 03:28:29.767 UTC,37.7783,-122.3919,37.7717,-122.3952
IWI8lNxJvbPY9/4uAOc4Mh5g1VxGjgyWULPb7CsnWGg=,2019-05-29 03:43:30.986 UTC,2019-05-29 03:58:49.411 UTC,37.7995,-122.4225,37.8026,-122.4156
AsuBgRo9jKqQbMnk6ysztNsTvOqOLOu3FQ3nVjI3a4M=,2019-05-29 03:50:35.959 UTC,2019-05-29 03:58:47.799 UTC,37.8072,-122.407,37.7929,-122.3954
GbCCm3g7SV1geWBAuMfwcSF3Hdc0gtYJFB8uYAfX+HM=,2019-05-29 03:58:13.131 UTC,2019-05-29 04:11:21.425 UTC,37.8063,-122.4222,37.8054,-122.4175
U5S7mcM+Rh7TfkCF17Kre7tMBk/H4TvkEXqnvICrKzg=,2019-05-29 04:00:20.417 UTC,2019-05-29 04:11:41.143 UTC,37.8063,-122.4222,37.8053,-122.4175
LzWXRTONqtYEucpLBmLBHTMZgi01K/WYuhTxTPUrZ58=,2019-05-29 12:44:46.399 UTC,2019-05-29 12:52:25.055 UTC,37.7947,-122.3934,37.7792,-122.3922
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-29 13:20:04.014 UTC,2019-05-29 13:25:50.044 UTC,37.7946,-122.3929,37.7847,-122.3981
HllYK0M+DQMIp2vDCSFHwDT7CRlorj+JRC3XgNY5fgM=,2019-05-29 13:28:11.352 UTC,2019-05-29 13:39:20.953 UTC,37.7983,-122.4222,37.7955,-122.3968
VPJW3SRZUujPmjLF4UmepkKM6f0UBploU9y8WXboJpM=,2019-05-29 13:32:47.226 UTC,2019-05-29 13:39:11.551 UTC,37.8033,-122.4453,37.8004,-122.4328
hJPWtBOJfXLK+HAcBLRquXHWOxG4ij3aqk20A1YXAuA=,2019-05-29 13:58:36.170 UTC,2019-05-29 14:06:02.121 UTC,37.7948,-122.3932,37.8028,-122.403
kyA1uTNf1jBRKnyW+VyhtAFZ3bsqHmLEQ/paCzlupFQ=,2019-05-29 14:10:30.073 UTC,2019-05-29 14:21:16.555 UTC,37.7921,-122.3914,37.7713,-122.3893
HYwUgSwK/qBnyDttvwZU/mKbwrmLMFjmq5R7j1xThyU=,2019-05-29 14:17:24.027 UTC,2019-05-29 14:21:48.968 UTC,37.7674,-122.3971,37.7759,-122.3967
GbCCm3g7SV1geWBAuMfwcSF3Hdc0gtYJFB8uYAfX+HM=,2019-05-29 14:27:35.493 UTC,2019-05-29 15:47:50.407 UTC,37.8079,-122.4192,37.8064,-122.4156
U5S7mcM+Rh7TfkCF17Kre7tMBk/H4TvkEXqnvICrKzg=,2019-05-29 14:27:50.224 UTC,2019-05-29 15:47:41.877 UTC,37.8079,-122.4191,37.8065,-122.4156
mTtQ4+lXT7P/B73X/koSAepGE8et8c8DfLSvmQf99QY=,2019-05-29 14:39:01.271 UTC,2019-05-29 14:50:48.185 UTC,37.7661,-122.4021,37.7888,-122.4036
D9CiY+DiVjRu/+FTqBWnSLgIEnugQKDliJ9yLjsu5tE=,2019-05-29 14:44:19.608 UTC,2019-05-29 14:49:57.401 UTC,37.7974,-122.4339,37.7995,-122.4476
83t4CguZ1yCaDKL0059Ik5oI6AuP2LZ2y7F9+U1apuo=,2019-05-29 14:45:15.188 UTC,2019-05-29 14:51:54.730 UTC,37.7779,-122.4382,37.78,-122.4209
DU85cqA9ypTfsj1IRzS6YBcakbXcK+gGG187XIjNeZo=,2019-05-29 14:48:13.324 UTC,2019-05-29 14:57:41.053 UTC,37.7937,-122.3919,37.8067,-122.4203
fQt3pWFxjvef7h135GQneGXsZKTY9G8QH0CvAXxcEqs=,2019-05-29 14:50:25.577 UTC,2019-05-29 15:00:36.745 UTC,37.7809,-122.4362,37.7837,-122.4299
zJ0YSsIML4n3vve54xYFwturm1gg/eWZ2osbK0Ot4KE=,2019-05-29 15:10:05.831 UTC,2019-05-29 15:16:49.533 UTC,37.7987,-122.4075,37.7896,-122.4012
by3oP2sI02PxvufDhu6L9FfoSDehFKGI4GMUS/ALkHs=,2019-05-29 15:13:02.331 UTC,2019-05-29 15:17:48.746 UTC,37.7944,-122.3929,37.798,-122.3962
tKNOazIKYk+Jl7UDqGFQbXKUswTdO9HjphaQN3Yvanw=,2019-05-29 15:15:58.933 UTC,2019-05-29 15:26:31.680 UTC,37.7805,-122.3906,37.7953,-122.3988
7Ua0QRudVr+I+5OAc5E0+3waZwn/hxHQe9eKHe5eE1M=,2019-05-29 15:18:16.623 UTC,2019-05-29 15:27:32.499 UTC,37.8023,-122.4178,37.791,-122.4017
yBldrd/YKM4Ae93Yr4fXqp7XaHYVx6KY5HUQLwhz4AI=,2019-05-29 15:18:27.237 UTC,2019-05-29 15:35:51.579 UTC,37.7727,-122.4336,37.7829,-122.3906
G3bdC1b7qMShUKXHOt22QuRNw7DFQyGcZIfKBXMeJjg=,2019-05-29 15:21:39.726 UTC,2019-05-29 15:25:53.481 UTC,37.7894,-122.4007,37.7948,-122.4026
by3oP2sI02PxvufDhu6L9FfoSDehFKGI4GMUS/ALkHs=,2019-05-29 15:32:46.187 UTC,2019-05-29 15:48:16.519 UTC,37.8049,-122.4024,37.805,-122.4319
2fZOQe4pFdbNZU9O2raTWUgMlzSEMk9K0EY3L2IC+fg=,2019-05-29 15:33:04.089 UTC,2019-05-29 15:40:52.996 UTC,37.7718,-122.4045,37.7811,-122.4118
fztsqEsv4sUkh2tus1E+ozePZlmH8aqpklwW8uULPrA=,2019-05-29 15:33:14.450 UTC,2019-05-29 15:48:29.433 UTC,37.8076,-122.4207,37.792,-122.3914
VNalW5pPUlPm2tKzQpK9yo/dqt61tQyU5+nNwyqPq60=,2019-05-29 15:33:31.070 UTC,2019-05-29 15:35:34.820 UTC,37.792,-122.3932,37.7896,-122.3906
BGeE7DQsjh4rpQqlboiUGdrFWKvc2TNo9YzgoPL1Bl8=,2019-05-29 15:37:27.240 UTC,2019-05-29 15:56:55.999 UTC,37.7605,-122.4105,37.7769,-122.3905
gU+dorAsbBAzlvUaS4LdtpKbinmiHhLLhuFubK4qwxw=,2019-05-29 15:45:29.691 UTC,2019-05-29 15:50:41.666 UTC,37.803,-122.4031,37.7971,-122.4054
Eqyt8SSr1ZSPDYHKL2VZya9VoXKX3uDntTU9CSlHLWk=,2019-05-29 15:54:25.679 UTC,2019-05-29 16:02:26.770 UTC,37.7955,-122.4216,37.7905,-122.4061
rzeQKLEsaWGX1+VIn0fdof6WTriCm6ljrW7Q6hyButk=,2019-05-29 15:56:14.828 UTC,2019-05-29 16:06:47.231 UTC,37.7732,-122.3912,37.7899,-122.4033
6hlNxAtJ8UWc75n1VxI0J2aJ179oToMDAujDuetaOZQ=,2019-05-29 15:58:30.279 UTC,2019-05-29 16:06:42.097 UTC,37.7944,-122.3929,37.7816,-122.3923
D04dZJFQYR11z9J/11NkbObnB7r2Rpxn9mp8PSX4a/8=,2019-05-29 15:59:23.628 UTC,2019-05-29 16:02:59.079 UTC,37.7861,-122.3979,37.7855,-122.3967
qlr5rtXEmWjYLVzesntHqxFZuPv5yEy4o3+12ZRv/2Y=,2019-05-29 16:00:17.066 UTC,2019-05-29 16:14:13.639 UTC,37.777,-122.3935,37.7897,-122.3945
7s7j+ZoEv0ixmKhavFTjgk6Y7lwmK+gVhuvtLePItmE=,2019-05-29 16:02:37.129 UTC,2019-05-29 16:18:09.620 UTC,37.8059,-122.4195,37.7801,-122.3893
D04dZJFQYR11z9J/11NkbObnB7r2Rpxn9mp8PSX4a/8=,2019-05-29 16:04:34.125 UTC,2019-05-29 16:12:52.796 UTC,37.7845,-122.3956,37.7772,-122.391
/n49o4/BNNqxMM/+W8gI6taAYqolANW2TgeJSs91qZQ=,2019-05-29 16:05:09.356 UTC,2019-05-29 16:12:15.991 UTC,37.7966,-122.3951,37.809,-122.4125
ejYQ5mgyGzI5sZIuhBkkaZIl5fWdgmxw0axy+sW0yqY=,2019-05-29 16:08:29.719 UTC,2019-05-29 16:26:58.950 UTC,37.7924,-122.4042,37.7739,-122.4082
/vbwmHefWUVZ1OkVuZ0632Pb+/DpC7K3IHxs4WHtxJQ=,2019-05-29 16:09:48.370 UTC,2019-05-29 16:16:19.784 UTC,37.7887,-122.3925,37.784,-122.3987
NBUw6L0Ga+Jw/jP/Ra91acHiHxxGPO5kPK5XIi6ykwM=,2019-05-29 16:13:47.256 UTC,2019-05-29 16:23:28.021 UTC,37.7833,-122.4252,37.7757,-122.4183
MAwRnDfr4hNwe6U/h6FgSE0pMtszZPvLQTMONeSQwr8=,2019-05-29 16:19:35.879 UTC,2019-05-29 16:27:07.259 UTC,37.7773,-122.395,37.7808,-122.4029
J1vgkju+CMIOP8kOz3eZrw6cPDpz7L0mw/T5ieKW5ns=,2019-05-29 16:20:42.860 UTC,2019-05-29 16:27:46.949 UTC,37.781,-122.4118,37.7922,-122.4041
mhjZ6Mool2Ck4k5RpULQk5posLfFvZaU0TvVsXN03YM=,2019-05-29 16:23:41.690 UTC,2019-05-29 16:27:07.165 UTC,37.7869,-122.3969,37.783,-122.3949
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 16:23:49.657 UTC,2019-05-29 16:26:50.384 UTC,37.7918,-122.4039,37.7932,-122.4001
tZLM9RJfQ4bDP3j7cCVPAhblKXoTmwxPPsFguWn+th4=,2019-05-29 16:25:13.653 UTC,2019-05-29 16:30:56.615 UTC,37.7945,-122.3928,37.7986,-122.4006
SmT0hR7ZZ/dqOCjOQa5JSKma5UH5oEt2pKRz8EWbsWI=,2019-05-29 16:32:34.324 UTC,2019-05-29 16:53:17.870 UTC,37.7982,-122.4274,37.7881,-122.396
D9SwdbAkfTJI62AQ9NeuvliasxlJPVMjuuFOzLxM5Ok=,2019-05-29 16:35:23.692 UTC,2019-05-29 16:41:56.414 UTC,37.7871,-122.4052,37.7771,-122.4126
wOXqURbXRhqaksPSakn09BZFzw8ZspwY+4eECgBjxnE=,2019-05-29 16:46:55.198 UTC,2019-05-29 16:51:21.859 UTC,37.7794,-122.3951,37.7805,-122.4014
2txaFabek33o5u2qdaSR3wPd35MhTn7YiRajZ3vxLQA=,2019-05-29 16:52:59.827 UTC,2019-05-29 17:00:33.554 UTC,37.8013,-122.4107,37.8035,-122.4239
FlHQjjljml9yB4kaRwQfLaysBEcNKWUJJnF9QOfDHGc=,2019-05-29 16:59:11.492 UTC,2019-05-29 17:07:23.922 UTC,37.7967,-122.3949,37.7989,-122.4083
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-29 17:01:07.087 UTC,2019-05-29 17:05:49.622 UTC,37.7955,-122.3947,37.8013,-122.3985
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 17:07:38.945 UTC,2019-05-29 17:11:26.282 UTC,37.7934,-122.3998,37.7916,-122.4058
HVgZWXjtoqr+7Abckqvzy205MbtgefFzUAoxs8YDtbI=,2019-05-29 17:12:12.828 UTC,2019-05-29 17:27:40.736 UTC,37.8065,-122.4155,37.8026,-122.4468
t+w36jugiPq5NffgXtuLLq3ZcgLsxcHHPRHe2oBPCGc=,2019-05-29 17:13:22.187 UTC,2019-05-29 17:21:56.298 UTC,37.7896,-122.4008,37.7818,-122.3922
3QFE6QtQUVpi4xBg8Bxa9tzrueJrzQSf8McdERm+o7c=,2019-05-29 17:16:29.713 UTC,2019-05-29 17:28:03.334 UTC,37.8044,-122.403,37.7936,-122.3919
EWgUP1jQfUo8ZKydgMLRlpnB8Ighpck4NDavL2YYhb8=,2019-05-29 17:36:43.639 UTC,2019-05-29 18:02:13.308 UTC,37.7411,-122.3888,37.723,-122.3951
Ashoy8IlCpkRvPkE/Nc2IqUJwffBlEumGRydPfVGP1A=,2019-05-29 17:38:35.810 UTC,2019-05-29 17:57:32.410 UTC,37.7749,-122.4164,37.7793,-122.3935
cyS1CWjZ65UfgrEpahroSeiYI7xxvBNcO2pJMuNwVPU=,2019-05-29 17:46:04.448 UTC,2019-05-29 18:07:35.993 UTC,37.8058,-122.4231,37.7593,-122.3853
I19pi9g5kNdg9JXpWQTMDvD3A32FQEf9qOW/Hp03Q78=,2019-05-29 17:48:15.733 UTC,2019-05-29 17:54:44.805 UTC,37.7779,-122.3939,37.7863,-122.3971
BH0fH4jJYJyPgZYTCldZFFVddLph4KfUkt+xsf3UhQU=,2019-05-29 17:53:05.235 UTC,2019-05-29 18:04:42.319 UTC,37.7935,-122.3917,37.7764,-122.4171
xXrfflRl30BwjhATDd2z3zXl/CNMf+19xpuvSnVDyCk=,2019-05-29 18:20:12.696 UTC,2019-05-29 18:29:09.975 UTC,37.8078,-122.4188,37.806,-122.4243
4lXyda2ZIfLQ5V0lsfFPvy74ID+tbhKzLHa1d6X0ga4=,2019-05-29 18:22:22.744 UTC,2019-05-29 18:37:56.168 UTC,37.7914,-122.3926,37.7806,-122.4124
EWgUP1jQfUo8ZKydgMLRlpnB8Ighpck4NDavL2YYhb8=,2019-05-29 18:36:59.760 UTC,2019-05-29 18:46:04.337 UTC,37.7229,-122.3952,37.7411,-122.3888
t+w36jugiPq5NffgXtuLLq3ZcgLsxcHHPRHe2oBPCGc=,2019-05-29 18:37:39.428 UTC,2019-05-29 18:50:11.838 UTC,37.7816,-122.3922,37.7733,-122.4112
7bBpBkIYGrhHaUOgZ4KaGo6kAxhTLFlcq2SNjsRJxvk=,2019-05-29 18:39:23.458 UTC,2019-05-29 18:50:27.584 UTC,37.7677,-122.4109,37.7843,-122.3988
KgAAY+REKs/bZCLqC8sfTsY7qCpW2jyC8ybRSBeYKeg=,2019-05-29 18:49:24.169 UTC,2019-05-29 18:57:11.780 UTC,37.8028,-122.4021,37.7909,-122.4004
xXrfflRl30BwjhATDd2z3zXl/CNMf+19xpuvSnVDyCk=,2019-05-29 18:49:40.290 UTC,2019-05-29 19:26:09.684 UTC,37.806,-122.4242,37.808,-122.4182
6ivBXfQGkexs0HBZ1dOgRHZWw/Y2bJpJqiUwNLlK2Gc=,2019-05-29 18:52:15.994 UTC,2019-05-29 18:56:11.742 UTC,37.7848,-122.3976,37.7884,-122.4025
HVgZWXjtoqr+7Abckqvzy205MbtgefFzUAoxs8YDtbI=,2019-05-29 18:58:57.716 UTC,2019-05-29 19:21:25.098 UTC,37.7999,-122.4509,37.7826,-122.4461
Xrm2ez9FQ8QbBn1AcxsqAMnerOm76ph57s9FWjvI2Lc=,2019-05-29 18:59:34.811 UTC,2019-05-29 19:12:54.179 UTC,37.7866,-122.4138,37.7927,-122.3943
mgcryKrH6N7Lnq5TGU2ngl6bT4SJllN9L4I2SU+sx68=,2019-05-29 19:04:14.012 UTC,2019-05-29 19:19:04.179 UTC,37.7949,-122.3935,37.7814,-122.4045
gU+dorAsbBAzlvUaS4LdtpKbinmiHhLLhuFubK4qwxw=,2019-05-29 19:10:23.356 UTC,2019-05-29 19:15:52.446 UTC,37.7974,-122.406,37.7917,-122.4008
cLuNV25QvJfGYSHaP4tqVgYF8AjYYZq+0onGdhIWLiI=,2019-05-29 19:12:50.327 UTC,2019-05-29 19:19:13.223 UTC,37.7944,-122.3929,37.8076,-122.4087
kVgfBZ5C2YAjm3drR44U+rBMzKODeodpiIBEgM/Q6m8=,2019-05-29 19:21:13.508 UTC,2019-05-29 19:24:48.025 UTC,37.7898,-122.3974,37.7948,-122.397
l6vrptLYNTTPPT9d5bZ4XRTMs3SOui0Pm2lpGrdjvL0=,2019-05-29 19:26:35.749 UTC,2019-05-29 19:29:16.445 UTC,37.7917,-122.3996,37.7909,-122.4044
jJMHFJQpYNCZLcssivixnyRjjG4dNQ769mX7AXsbCc8=,2019-05-29 19:32:15.096 UTC,2019-05-29 19:34:39.714 UTC,37.7788,-122.3972,37.7766,-122.3944
jJMHFJQpYNCZLcssivixnyRjjG4dNQ769mX7AXsbCc8=,2019-05-29 19:42:46.115 UTC,2019-05-29 19:49:49.599 UTC,37.7767,-122.3944,37.7714,-122.3989
YyA1qUteAB4vgNgdUleJ56CWtB8X9eM6Uae/j1gMM0U=,2019-05-29 19:44:32.307 UTC,2019-05-29 19:56:14.710 UTC,37.7909,-122.4343,37.7902,-122.4257
TzujMj153/fFETJferhvE71mFborA/vLLthvCa0idms=,2019-05-29 19:46:19.254 UTC,2019-05-29 19:56:52.941 UTC,37.791,-122.4343,37.7902,-122.4257
578GaPv5lTPRMCbI4G3WDwlyEXDBuhRaORgsFgmDOPo=,2019-05-29 19:53:36.906 UTC,2019-05-29 20:05:04.083 UTC,37.789,-122.4016,37.7878,-122.3946
mgcryKrH6N7Lnq5TGU2ngl6bT4SJllN9L4I2SU+sx68=,2019-05-29 20:09:17.570 UTC,2019-05-29 20:15:38.911 UTC,37.7802,-122.4003,37.7775,-122.3922
8/EETrn7a8AR7Vt12oqFb2G2R0fkzthn9tdClweVnPY=,2019-05-29 20:15:30.493 UTC,2019-05-29 20:41:45.833 UTC,37.808,-122.418,37.8077,-122.42
LzWXRTONqtYEucpLBmLBHTMZgi01K/WYuhTxTPUrZ58=,2019-05-29 20:15:51.525 UTC,2019-05-29 20:22:18.003 UTC,37.7793,-122.392,37.7895,-122.4014
FlHQjjljml9yB4kaRwQfLaysBEcNKWUJJnF9QOfDHGc=,2019-05-29 20:16:07.260 UTC,2019-05-29 20:24:37.242 UTC,37.7983,-122.4108,37.7963,-122.3942
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-29 20:18:15.881 UTC,2019-05-29 20:22:09.880 UTC,37.8012,-122.3985,37.8033,-122.4032
JwujkhrPITz6LdHgGLMLLgTXCwHZb5w5kQPplWXDCd8=,2019-05-29 20:20:01.915 UTC,2019-05-29 20:31:25.424 UTC,37.795,-122.3935,37.8086,-122.413
z2XYqBNXx7gYNkEsXVdEz+awyS7lJ9JxuiEVx3CkxZ8=,2019-05-29 20:36:17.396 UTC,2019-05-29 20:52:02.888 UTC,37.8051,-122.432,37.7886,-122.4204
Ygtsc7KiWOEwTNB6rzH/mZzEKGNxG0mGOiwSAyz43XU=,2019-05-29 20:45:45.890 UTC,2019-05-29 20:59:53.095 UTC,37.7862,-122.417,37.776,-122.445
